0.0451,0.0602,0.0753,0.0904,0.1055,0.1206,0.1357,0.1508,0.1659,0.181,0.1961,0.2112,0.2263,nan,nan
0.0452,0.0604,0.0756,0.0908,0.106,0.1212,0.1364,0.1516,0.1668,0.182,0.1972,0.2124,0.2276,nan,nan
0.0453,0.0606,0.0759,0.0912,0.1065,0.1218,0.1371,0.1524,0.1677,0.183,0.1983,0.2136,0.2289,nan,nan
0.0454,0.0608,0.0762,0.0916,0.107,0.1224,0.1378,0.1532,0.1686,0.184,0.1994,0.2148,0.2302,nan,nan
0.0455,0.061,0.0765,0.092,0.1075,0.123,0.1385,0.154,0.1695,0.185,0.2005,0.216,0.2315,nan,nan
0.0456,0.0612,0.0768,0.0924,0.108,0.1236,0.1392,0.1548,0.1704,0.186,0.2016,0.2172,0.2328,nan,nan
0.0457,0.0614,0.0771,0.0928,0.1085,0.1242,0.1399,0.1556,0.1713,0.187,0.2027,0.2184,0.2341,nan,nan
0.0458,0.0616,0.0774,0.0932,0.109,0.1248,0.1406,0.1564,0.1722,0.188,0.2038,0.2196,nan,nan,nan
0.0459,0.0618,0.0777,0.0936,0.1095,0.1254,0.1413,0.1572,0.1731,0.189,0.2049,0.2208,nan,nan,nan
0.046,0.062,0.078,0.094,0.11,0.126,0.142,0.158,0.174,0.19,0.206,0.222,nan,nan,nan
0.0461,0.0622,0.0783,0.0944,0.1105,0.1266,0.1427,0.1588,0.1749,0.191,0.2071,0.2232,nan,nan,nan
0.0462,0.0624,0.0786,0.0948,0.111,0.1272,0.1434,0.1596,0.1758,0.192,0.2082,0.2244,nan,nan,nan
0.0463,0.0626,0.0789,0.0952,0.1115,0.1278,0.1441,0.1604,0.1767,0.193,0.2093,0.2256,nan,nan,nan
0.0464,0.0628,0.0792,0.0956,0.112,0.1284,0.1448,0.1612,0.1776,0.194,0.2104,0.2268,nan,nan,nan
0.0465,0.063,0.0795,0.096,0.1125,0.129,0.1455,0.162,0.1785,0.195,0.2115,0.228,nan,nan,nan
0.0466,0.0632,0.0798,0.0964,0.113,0.1296,0.1462,0.1628,0.1794,0.196,0.2126,0.2292,nan,nan,nan
0.0467,0.0634,0.0801,0.0968,0.1135,0.1302,0.1469,0.1636,0.1803,0.197,0.2137,0.2304,nan,nan,nan
0.0468,0.0636,0.0804,0.0972,0.114,0.1308,0.1476,0.1644,0.1812,0.198,0.2148,0.2316,nan,nan,nan
0.0469,0.0638,0.0807,0.0976,0.1145,0.1314,0.1483,0.1652,0.1821,0.199,0.2159,0.2328,nan,nan,nan
0.047,0.064,0.081,0.098,0.115,0.132,0.149,0.166,0.183,0.2,0.217,0.234,nan,nan,nan
0.0471,0.0642,0.0813,0.0984,0.1155,0.1326,0.1497,0.1668,0.1839,0.201,0.2181,nan,nan,nan,nan
0.0472,0.0644,0.0816,0.0988,0.116,0.1332,0.1504,0.1676,0.1848,0.202,0.2192,nan,nan,nan,nan
0.0473,0.0646,0.0819,0.0992,0.1165,0.1338,0.1511,0.1684,0.1857,0.203,0.2203,nan,nan,nan,nan
0.0474,0.0648,0.0822,0.0996,0.117,0.1344,0.1518,0.1692,0.1866,0.204,0.2214,nan,nan,nan,nan
0.0475,0.065,0.0825,0.1,0.1175,0.135,0.1525,0.17,0.1875,0.205,0.2225,nan,nan,nan,nan
0.0476,0.0652,0.0828,0.1004,0.118,0.1356,0.1532,0.1708,0.1884,0.206,0.2236,nan,nan,nan,nan
0.0477,0.0654,0.0831,0.1008,0.1185,0.1362,0.1539,0.1716,0.1893,0.207,0.2247,nan,nan,nan,nan
0.0478,0.0656,0.0834,0.1012,0.119,0.1368,0.1546,0.1724,0.1902,0.208,0.2258,nan,nan,nan,nan
0.0479,0.0658,0.0837,0.1016,0.1195,0.1374,0.1553,0.1732,0.1911,0.209,0.2269,nan,nan,nan,nan
0.048,0.066,0.084,0.102,0.12,0.138,0.156,0.174,0.192,0.21,0.228,nan,nan,nan,nan
0.0481,0.0662,0.0843,0.1024,0.1205,0.1386,0.1567,0.1748,0.1929,0.211,0.2291,nan,nan,nan,nan
0.0482,0.0664,0.0846,0.1028,0.121,0.1392,0.1574,0.1756,0.1938,0.212,0.2302,nan,nan,nan,nan
0.0483,0.0666,0.0849,0.1032,0.1215,0.1398,0.1581,0.1764,0.1947,0.213,0.2313,nan,nan,nan,nan
0.0484,0.0668,0.0852,0.1036,0.122,0.1404,0.1588,0.1772,0.1956,0.214,0.2324,nan,nan,nan,nan
0.0485,0.067,0.0855,0.104,0.1225,0.141,0.1595,0.178,0.1965,0.215,0.2335,nan,nan,nan,nan
0.0486,0.0672,0.0858,0.1044,0.123,0.1416,0.1602,0.1788,0.1974,0.216,nan,nan,nan,nan,nan
0.0487,0.0674,0.0861,0.1048,0.1235,0.1422,0.1609,0.1796,0.1983,0.217,nan,nan,nan,nan,nan
0.0488,0.0676,0.0864,0.1052,0.124,0.1428,0.1616,0.1804,0.1992,0.218,nan,nan,nan,nan,nan
0.0489,0.0678,0.0867,0.1056,0.1245,0.1434,0.1623,0.1812,0.2001,0.219,nan,nan,nan,nan,nan
